"","DateTime","Date","Time","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"387",2007-01-01 07:26:00,"2007-01-01","06:26:00",0,0,0
"388",2007-01-01 07:27:00,"2007-01-01","06:27:00",0,0,0
"389",2007-01-01 07:28:00,"2007-01-01","06:28:00",0,0,0
"390",2007-01-01 07:29:00,"2007-01-01","06:29:00",0,0,0
"391",2007-01-01 07:30:00,"2007-01-01","06:30:00",0,0,0
"392",2007-01-01 07:31:00,"2007-01-01","06:31:00",0,0,0
"393",2007-01-01 07:32:00,"2007-01-01","06:32:00",0,0,0
"394",2007-01-01 07:33:00,"2007-01-01","06:33:00",0,0,0
"395",2007-01-01 07:34:00,"2007-01-01","06:34:00",0,0,0
"396",2007-01-01 07:35:00,"2007-01-01","06:35:00",0,0,0
"397",2007-01-01 07:36:00,"2007-01-01","06:36:00",0,0,0
"398",2007-01-01 07:37:00,"2007-01-01","06:37:00",0,0,0
"399",2007-01-01 07:38:00,"2007-01-01","06:38:00",0,0,0
"400",2007-01-01 07:39:00,"2007-01-01","06:39:00",0,0,0
"401",2007-01-01 07:40:00,"2007-01-01","06:40:00",0,0,0
"402",2007-01-01 07:41:00,"2007-01-01","06:41:00",0,0,0
"403",2007-01-01 07:42:00,"2007-01-01","06:42:00",0,0,0
"404",2007-01-01 07:43:00,"2007-01-01","06:43:00",0,0,0
"405",2007-01-01 07:44:00,"2007-01-01","06:44:00",0,0,0
"406",2007-01-01 07:45:00,"2007-01-01","06:45:00",0,0,0
"407",2007-01-01 07:46:00,"2007-01-01","06:46:00",0,0,0
"408",2007-01-01 07:47:00,"2007-01-01","06:47:00",0,0,0
"409",2007-01-01 07:48:00,"2007-01-01","06:48:00",0,0,0
"410",2007-01-01 07:49:00,"2007-01-01","06:49:00",0,0,0
"411",2007-01-01 07:50:00,"2007-01-01","06:50:00",0,0,0
"412",2007-01-01 07:51:00,"2007-01-01","06:51:00",0,0,0
"413",2007-01-01 07:52:00,"2007-01-01","06:52:00",0,0,0
"414",2007-01-01 07:53:00,"2007-01-01","06:53:00",0,0,0
"415",2007-01-01 07:54:00,"2007-01-01","06:54:00",0,0,0
"416",2007-01-01 07:55:00,"2007-01-01","06:55:00",0,0,0
"417",2007-01-01 07:56:00,"2007-01-01","06:56:00",0,0,0
"418",2007-01-01 07:57:00,"2007-01-01","06:57:00",0,0,0
"419",2007-01-01 07:58:00,"2007-01-01","06:58:00",0,0,0
"420",2007-01-01 07:59:00,"2007-01-01","06:59:00",0,0,0
"421",2007-01-01 08:00:00,"2007-01-01","07:00:00",0,0,0
"422",2007-01-01 08:01:00,"2007-01-01","07:01:00",0,0,0
"423",2007-01-01 08:02:00,"2007-01-01","07:02:00",0,0,0
"424",2007-01-01 08:03:00,"2007-01-01","07:03:00",0,0,0
"425",2007-01-01 08:04:00,"2007-01-01","07:04:00",0,0,0
"426",2007-01-01 08:05:00,"2007-01-01","07:05:00",0,0,0
"427",2007-01-01 08:06:00,"2007-01-01","07:06:00",0,0,0
"428",2007-01-01 08:07:00,"2007-01-01","07:07:00",0,0,0
"429",2007-01-01 08:08:00,"2007-01-01","07:08:00",0,0,0
"430",2007-01-01 08:09:00,"2007-01-01","07:09:00",0,0,0
"431",2007-01-01 08:10:00,"2007-01-01","07:10:00",0,0,0
"432",2007-01-01 08:11:00,"2007-01-01","07:11:00",0,0,0
"433",2007-01-01 08:12:00,"2007-01-01","07:12:00",0,0,0
"434",2007-01-01 08:13:00,"2007-01-01","07:13:00",0,0,0
"435",2007-01-01 08:14:00,"2007-01-01","07:14:00",0,0,0
"436",2007-01-01 08:15:00,"2007-01-01","07:15:00",0,0,0
"437",2007-01-01 08:16:00,"2007-01-01","07:16:00",0,0,0
"438",2007-01-01 08:17:00,"2007-01-01","07:17:00",0,0,0
"439",2007-01-01 08:18:00,"2007-01-01","07:18:00",0,0,0
"440",2007-01-01 08:19:00,"2007-01-01","07:19:00",0,0,0
"441",2007-01-01 08:20:00,"2007-01-01","07:20:00",0,0,0
"442",2007-01-01 08:21:00,"2007-01-01","07:21:00",0,0,0
"443",2007-01-01 08:22:00,"2007-01-01","07:22:00",0,0,0
"444",2007-01-01 08:23:00,"2007-01-01","07:23:00",0,0,0
"445",2007-01-01 08:24:00,"2007-01-01","07:24:00",0,0,0
"446",2007-01-01 08:25:00,"2007-01-01","07:25:00",0,0,0
"447",2007-01-01 08:26:00,"2007-01-01","07:26:00",0,0,0
"448",2007-01-01 08:27:00,"2007-01-01","07:27:00",0,0,0
"449",2007-01-01 08:28:00,"2007-01-01","07:28:00",0,0,0
"450",2007-01-01 08:29:00,"2007-01-01","07:29:00",0,0,0
"451",2007-01-01 08:30:00,"2007-01-01","07:30:00",0,0,0
"452",2007-01-01 08:31:00,"2007-01-01","07:31:00",0,0,0
"453",2007-01-01 08:32:00,"2007-01-01","07:32:00",0,0,0
"454",2007-01-01 08:33:00,"2007-01-01","07:33:00",0,0,0
"455",2007-01-01 08:34:00,"2007-01-01","07:34:00",0,0,0
"456",2007-01-01 08:35:00,"2007-01-01","07:35:00",0,1,0
"457",2007-01-01 08:36:00,"2007-01-01","07:36:00",0,1,0
"458",2007-01-01 08:37:00,"2007-01-01","07:37:00",0,2,0
"459",2007-01-01 08:38:00,"2007-01-01","07:38:00",0,1,0
"460",2007-01-01 08:39:00,"2007-01-01","07:39:00",0,1,0
"461",2007-01-01 08:40:00,"2007-01-01","07:40:00",0,2,0
"462",2007-01-01 08:41:00,"2007-01-01","07:41:00",0,1,0
"463",2007-01-01 08:42:00,"2007-01-01","07:42:00",0,2,0
"464",2007-01-01 08:43:00,"2007-01-01","07:43:00",0,1,0
"465",2007-01-01 08:44:00,"2007-01-01","07:44:00",0,1,0
"466",2007-01-01 08:45:00,"2007-01-01","07:45:00",0,2,0
"467",2007-01-01 08:46:00,"2007-01-01","07:46:00",0,1,0
"468",2007-01-01 08:47:00,"2007-01-01","07:47:00",0,2,0
"469",2007-01-01 08:48:00,"2007-01-01","07:48:00",0,1,0
"470",2007-01-01 08:49:00,"2007-01-01","07:49:00",0,1,0
"471",2007-01-01 08:50:00,"2007-01-01","07:50:00",0,1,0
"472",2007-01-01 08:51:00,"2007-01-01","07:51:00",0,2,0
"473",2007-01-01 08:52:00,"2007-01-01","07:52:00",0,1,0
"474",2007-01-01 08:53:00,"2007-01-01","07:53:00",0,1,0
"475",2007-01-01 08:54:00,"2007-01-01","07:54:00",0,2,0
"476",2007-01-01 08:55:00,"2007-01-01","07:55:00",0,1,0
"477",2007-01-01 08:56:00,"2007-01-01","07:56:00",0,1,0
"478",2007-01-01 08:57:00,"2007-01-01","07:57:00",0,1,0
"479",2007-01-01 08:58:00,"2007-01-01","07:58:00",0,1,0
"480",2007-01-01 08:59:00,"2007-01-01","07:59:00",0,2,0
"481",2007-01-01 09:00:00,"2007-01-01","08:00:00",0,1,0
"482",2007-01-01 09:01:00,"2007-01-01","08:01:00",0,1,0
"483",2007-01-01 09:02:00,"2007-01-01","08:02:00",0,1,0
"484",2007-01-01 09:03:00,"2007-01-01","08:03:00",0,0,0
"485",2007-01-01 09:04:00,"2007-01-01","08:04:00",0,0,0
"486",2007-01-01 09:05:00,"2007-01-01","08:05:00",0,0,0
"487",2007-01-01 09:06:00,"2007-01-01","08:06:00",0,0,0
"488",2007-01-01 09:07:00,"2007-01-01","08:07:00",0,0,0
"489",2007-01-01 09:08:00,"2007-01-01","08:08:00",0,0,0
"490",2007-01-01 09:09:00,"2007-01-01","08:09:00",0,0,0
"491",2007-01-01 09:10:00,"2007-01-01","08:10:00",0,0,0
"492",2007-01-01 09:11:00,"2007-01-01","08:11:00",0,0,0
"493",2007-01-01 09:12:00,"2007-01-01","08:12:00",0,0,0
"494",2007-01-01 09:13:00,"2007-01-01","08:13:00",0,0,0
"495",2007-01-01 09:14:00,"2007-01-01","08:14:00",0,0,0
"496",2007-01-01 09:15:00,"2007-01-01","08:15:00",0,0,0
"497",2007-01-01 09:16:00,"2007-01-01","08:16:00",0,0,0
"498",2007-01-01 09:17:00,"2007-01-01","08:17:00",0,0,0
"499",2007-01-01 09:18:00,"2007-01-01","08:18:00",0,0,0
"500",2007-01-01 09:19:00,"2007-01-01","08:19:00",0,0,0
"501",2007-01-01 09:20:00,"2007-01-01","08:20:00",0,0,0
"502",2007-01-01 09:21:00,"2007-01-01","08:21:00",0,0,0
"503",2007-01-01 09:22:00,"2007-01-01","08:22:00",0,0,0
"504",2007-01-01 09:23:00,"2007-01-01","08:23:00",0,0,0
"505",2007-01-01 09:24:00,"2007-01-01","08:24:00",0,0,0
"506",2007-01-01 09:25:00,"2007-01-01","08:25:00",0,0,0
"507",2007-01-01 09:26:00,"2007-01-01","08:26:00",0,0,0
"508",2007-01-01 09:27:00,"2007-01-01","08:27:00",0,0,0
"509",2007-01-01 09:28:00,"2007-01-01","08:28:00",0,0,0
"510",2007-01-01 09:29:00,"2007-01-01","08:29:00",0,0,0
"511",2007-01-01 09:30:00,"2007-01-01","08:30:00",0,0,0
"512",2007-01-01 09:31:00,"2007-01-01","08:31:00",0,0,0
"513",2007-01-01 09:32:00,"2007-01-01","08:32:00",0,0,0
"514",2007-01-01 09:33:00,"2007-01-01","08:33:00",0,0,0
"515",2007-01-01 09:34:00,"2007-01-01","08:34:00",0,0,0
"516",2007-01-01 09:35:00,"2007-01-01","08:35:00",0,0,0
"517",2007-01-01 09:36:00,"2007-01-01","08:36:00",0,0,0
"518",2007-01-01 09:37:00,"2007-01-01","08:37:00",0,0,0
"519",2007-01-01 09:38:00,"2007-01-01","08:38:00",0,0,0
"520",2007-01-01 09:39:00,"2007-01-01","08:39:00",0,0,0
"521",2007-01-01 09:40:00,"2007-01-01","08:40:00",0,0,0
"522",2007-01-01 09:41:00,"2007-01-01","08:41:00",0,0,0
"523",2007-01-01 09:42:00,"2007-01-01","08:42:00",0,0,0
"524",2007-01-01 09:43:00,"2007-01-01","08:43:00",0,0,0
"525",2007-01-01 09:44:00,"2007-01-01","08:44:00",0,0,0
"526",2007-01-01 09:45:00,"2007-01-01","08:45:00",0,0,0
"527",2007-01-01 09:46:00,"2007-01-01","08:46:00",0,0,0
"528",2007-01-01 09:47:00,"2007-01-01","08:47:00",0,0,0
"529",2007-01-01 09:48:00,"2007-01-01","08:48:00",0,0,0
"530",2007-01-01 09:49:00,"2007-01-01","08:49:00",0,0,0
"531",2007-01-01 09:50:00,"2007-01-01","08:50:00",0,0,0
"532",2007-01-01 09:51:00,"2007-01-01","08:51:00",0,0,0
"533",2007-01-01 09:52:00,"2007-01-01","08:52:00",0,0,0
"534",2007-01-01 09:53:00,"2007-01-01","08:53:00",0,0,0
"535",2007-01-01 09:54:00,"2007-01-01","08:54:00",0,0,0
"536",2007-01-01 09:55:00,"2007-01-01","08:55:00",0,0,0
"537",2007-01-01 09:56:00,"2007-01-01","08:56:00",0,0,0
"538",2007-01-01 09:57:00,"2007-01-01","08:57:00",0,0,0
"539",2007-01-01 09:58:00,"2007-01-01","08:58:00",0,0,0
"540",2007-01-01 09:59:00,"2007-01-01","08:59:00",0,0,0
"541",2007-01-01 10:00:00,"2007-01-01","09:00:00",0,0,0
"542",2007-01-01 10:01:00,"2007-01-01","09:01:00",0,0,0
"543",2007-01-01 10:02:00,"2007-01-01","09:02:00",0,0,0
"544",2007-01-01 10:03:00,"2007-01-01","09:03:00",0,0,0
"545",2007-01-01 10:04:00,"2007-01-01","09:04:00",0,0,0
"546",2007-01-01 10:05:00,"2007-01-01","09:05:00",0,0,0
"547",2007-01-01 10:06:00,"2007-01-01","09:06:00",0,0,0
"548",2007-01-01 10:07:00,"2007-01-01","09:07:00",0,0,0
"549",2007-01-01 10:08:00,"2007-01-01","09:08:00",0,0,0
"550",2007-01-01 10:09:00,"2007-01-01","09:09:00",0,0,0
"551",2007-01-01 10:10:00,"2007-01-01","09:10:00",0,0,0
"552",2007-01-01 10:11:00,"2007-01-01","09:11:00",0,0,0
"553",2007-01-01 10:12:00,"2007-01-01","09:12:00",0,0,0
"554",2007-01-01 10:13:00,"2007-01-01","09:13:00",0,0,0
"555",2007-01-01 10:14:00,"2007-01-01","09:14:00",0,0,0
"556",2007-01-01 10:15:00,"2007-01-01","09:15:00",0,0,0
"557",2007-01-01 10:16:00,"2007-01-01","09:16:00",0,0,0
"558",2007-01-01 10:17:00,"2007-01-01","09:17:00",0,0,0
"559",2007-01-01 10:18:00,"2007-01-01","09:18:00",0,0,0
"560",2007-01-01 10:19:00,"2007-01-01","09:19:00",0,0,16
"561",2007-01-01 10:20:00,"2007-01-01","09:20:00",0,0,18
"562",2007-01-01 10:21:00,"2007-01-01","09:21:00",0,0,18
"563",2007-01-01 10:22:00,"2007-01-01","09:22:00",0,0,17
"564",2007-01-01 10:23:00,"2007-01-01","09:23:00",0,0,18
"565",2007-01-01 10:24:00,"2007-01-01","09:24:00",0,0,17
"566",2007-01-01 10:25:00,"2007-01-01","09:25:00",0,0,18
"567",2007-01-01 10:26:00,"2007-01-01","09:26:00",0,0,17
"568",2007-01-01 10:27:00,"2007-01-01","09:27:00",0,0,18
"569",2007-01-01 10:28:00,"2007-01-01","09:28:00",0,0,18
"570",2007-01-01 10:29:00,"2007-01-01","09:29:00",0,0,18
"571",2007-01-01 10:30:00,"2007-01-01","09:30:00",0,0,17
"572",2007-01-01 10:31:00,"2007-01-01","09:31:00",0,0,18
"573",2007-01-01 10:32:00,"2007-01-01","09:32:00",0,0,17
"574",2007-01-01 10:33:00,"2007-01-01","09:33:00",0,0,18
"575",2007-01-01 10:34:00,"2007-01-01","09:34:00",0,0,18
"576",2007-01-01 10:35:00,"2007-01-01","09:35:00",0,0,17
"577",2007-01-01 10:36:00,"2007-01-01","09:36:00",0,0,18
"578",2007-01-01 10:37:00,"2007-01-01","09:37:00",0,0,18
"579",2007-01-01 10:38:00,"2007-01-01","09:38:00",0,0,18
"580",2007-01-01 10:39:00,"2007-01-01","09:39:00",0,0,17
"581",2007-01-01 10:40:00,"2007-01-01","09:40:00",0,0,18
"582",2007-01-01 10:41:00,"2007-01-01","09:41:00",0,0,18
"583",2007-01-01 10:42:00,"2007-01-01","09:42:00",0,0,18
"584",2007-01-01 10:43:00,"2007-01-01","09:43:00",0,0,17
"585",2007-01-01 10:44:00,"2007-01-01","09:44:00",0,0,18
"586",2007-01-01 10:45:00,"2007-01-01","09:45:00",0,0,18
"587",2007-01-01 10:46:00,"2007-01-01","09:46:00",0,0,18
"588",2007-01-01 10:47:00,"2007-01-01","09:47:00",0,0,17
"589",2007-01-01 10:48:00,"2007-01-01","09:48:00",0,0,18
"590",2007-01-01 10:49:00,"2007-01-01","09:49:00",0,0,17
"591",2007-01-01 10:50:00,"2007-01-01","09:50:00",0,0,18
"592",2007-01-01 10:51:00,"2007-01-01","09:51:00",0,0,18
"593",2007-01-01 10:52:00,"2007-01-01","09:52:00",0,0,18
"594",2007-01-01 10:53:00,"2007-01-01","09:53:00",0,0,17
"595",2007-01-01 10:54:00,"2007-01-01","09:54:00",0,0,18
"596",2007-01-01 10:55:00,"2007-01-01","09:55:00",0,0,17
"597",2007-01-01 10:56:00,"2007-01-01","09:56:00",0,0,18
"598",2007-01-01 10:57:00,"2007-01-01","09:57:00",0,0,17
"599",2007-01-01 10:58:00,"2007-01-01","09:58:00",0,0,18
"600",2007-01-01 10:59:00,"2007-01-01","09:59:00",0,0,17
"601",2007-01-01 11:00:00,"2007-01-01","10:00:00",0,0,18
"602",2007-01-01 11:01:00,"2007-01-01","10:01:00",0,1,17
"603",2007-01-01 11:02:00,"2007-01-01","10:02:00",0,1,18
"604",2007-01-01 11:03:00,"2007-01-01","10:03:00",0,1,17
"605",2007-01-01 11:04:00,"2007-01-01","10:04:00",0,2,18
"606",2007-01-01 11:05:00,"2007-01-01","10:05:00",0,1,17
"607",2007-01-01 11:06:00,"2007-01-01","10:06:00",0,2,18
"608",2007-01-01 11:07:00,"2007-01-01","10:07:00",0,1,17
"609",2007-01-01 11:08:00,"2007-01-01","10:08:00",0,1,9
"610",2007-01-01 11:09:00,"2007-01-01","10:09:00",0,2,0
"611",2007-01-01 11:10:00,"2007-01-01","10:10:00",0,1,0
"612",2007-01-01 11:11:00,"2007-01-01","10:11:00",0,2,0
"613",2007-01-01 11:12:00,"2007-01-01","10:12:00",0,1,0
"614",2007-01-01 11:13:00,"2007-01-01","10:13:00",0,1,0
"615",2007-01-01 11:14:00,"2007-01-01","10:14:00",0,2,0
"616",2007-01-01 11:15:00,"2007-01-01","10:15:00",0,1,0
"617",2007-01-01 11:16:00,"2007-01-01","10:16:00",0,1,0
"618",2007-01-01 11:17:00,"2007-01-01","10:17:00",0,1,0
"619",2007-01-01 11:18:00,"2007-01-01","10:18:00",0,2,0
"620",2007-01-01 11:19:00,"2007-01-01","10:19:00",0,1,0
"621",2007-01-01 11:20:00,"2007-01-01","10:20:00",0,1,0
"622",2007-01-01 11:21:00,"2007-01-01","10:21:00",0,1,0
"623",2007-01-01 11:22:00,"2007-01-01","10:22:00",0,2,0
"624",2007-01-01 11:23:00,"2007-01-01","10:23:00",0,1,0
"625",2007-01-01 11:24:00,"2007-01-01","10:24:00",0,1,0
"626",2007-01-01 11:25:00,"2007-01-01","10:25:00",0,1,0
"627",2007-01-01 11:26:00,"2007-01-01","10:26:00",0,1,0
"628",2007-01-01 11:27:00,"2007-01-01","10:27:00",0,2,0
"629",2007-01-01 11:28:00,"2007-01-01","10:28:00",0,0,0
"630",2007-01-01 11:29:00,"2007-01-01","10:29:00",0,0,0
"631",2007-01-01 11:30:00,"2007-01-01","10:30:00",0,0,0
"632",2007-01-01 11:31:00,"2007-01-01","10:31:00",0,0,0
"633",2007-01-01 11:32:00,"2007-01-01","10:32:00",0,0,0
"634",2007-01-01 11:33:00,"2007-01-01","10:33:00",0,0,0
"635",2007-01-01 11:34:00,"2007-01-01","10:34:00",0,0,0
"636",2007-01-01 11:35:00,"2007-01-01","10:35:00",0,0,0
"637",2007-01-01 11:36:00,"2007-01-01","10:36:00",0,0,0
"638",2007-01-01 11:37:00,"2007-01-01","10:37:00",0,0,0
"639",2007-01-01 11:38:00,"2007-01-01","10:38:00",0,0,0
"640",2007-01-01 11:39:00,"2007-01-01","10:39:00",0,0,0
"641",2007-01-01 11:40:00,"2007-01-01","10:40:00",0,0,0
"642",2007-01-01 11:41:00,"2007-01-01","10:41:00",0,0,0
"643",2007-01-01 11:42:00,"2007-01-01","10:42:00",0,0,0
"644",2007-01-01 11:43:00,"2007-01-01","10:43:00",0,0,0
"645",2007-01-01 11:44:00,"2007-01-01","10:44:00",0,0,0
"646",2007-01-01 11:45:00,"2007-01-01","10:45:00",0,0,0
"647",2007-01-01 11:46:00,"2007-01-01","10:46:00",0,0,0
"648",2007-01-01 11:47:00,"2007-01-01","10:47:00",0,0,0
"649",2007-01-01 11:48:00,"2007-01-01","10:48:00",0,0,0
"650",2007-01-01 11:49:00,"2007-01-01","10:49:00",0,0,0
"651",2007-01-01 11:50:00,"2007-01-01","10:50:00",0,0,0
"652",2007-01-01 11:51:00,"2007-01-01","10:51:00",0,0,0
"653",2007-01-01 11:52:00,"2007-01-01","10:52:00",0,0,0
"654",2007-01-01 11:53:00,"2007-01-01","10:53:00",0,0,0
"655",2007-01-01 11:54:00,"2007-01-01","10:54:00",0,0,0
"656",2007-01-01 11:55:00,"2007-01-01","10:55:00",0,0,0
"657",2007-01-01 11:56:00,"2007-01-01","10:56:00",0,0,0
"658",2007-01-01 11:57:00,"2007-01-01","10:57:00",0,0,0
"659",2007-01-01 11:58:00,"2007-01-01","10:58:00",0,0,0
"660",2007-01-01 11:59:00,"2007-01-01","10:59:00",0,0,0
"661",2007-01-01 12:00:00,"2007-01-01","11:00:00",0,0,0
"662",2007-01-01 12:01:00,"2007-01-01","11:01:00",0,0,0
"663",2007-01-01 12:02:00,"2007-01-01","11:02:00",0,0,0
"664",2007-01-01 12:03:00,"2007-01-01","11:03:00",0,0,0
"665",2007-01-01 12:04:00,"2007-01-01","11:04:00",0,0,0
"666",2007-01-01 12:05:00,"2007-01-01","11:05:00",0,0,0
"667",2007-01-01 12:06:00,"2007-01-01","11:06:00",0,0,0
"668",2007-01-01 12:07:00,"2007-01-01","11:07:00",0,0,0
"669",2007-01-01 12:08:00,"2007-01-01","11:08:00",0,0,0
"670",2007-01-01 12:09:00,"2007-01-01","11:09:00",0,0,0
"671",2007-01-01 12:10:00,"2007-01-01","11:10:00",0,0,0
"672",2007-01-01 12:11:00,"2007-01-01","11:11:00",0,0,0
"673",2007-01-01 12:12:00,"2007-01-01","11:12:00",0,0,0
"674",2007-01-01 12:13:00,"2007-01-01","11:13:00",0,0,0
"675",2007-01-01 12:14:00,"2007-01-01","11:14:00",0,0,0
"676",2007-01-01 12:15:00,"2007-01-01","11:15:00",0,0,0
"677",2007-01-01 12:16:00,"2007-01-01","11:16:00",0,0,0
"678",2007-01-01 12:17:00,"2007-01-01","11:17:00",0,0,0
"679",2007-01-01 12:18:00,"2007-01-01","11:18:00",0,0,0
"680",2007-01-01 12:19:00,"2007-01-01","11:19:00",0,0,0
"681",2007-01-01 12:20:00,"2007-01-01","11:20:00",0,0,0
"682",2007-01-01 12:21:00,"2007-01-01","11:21:00",0,0,0
"683",2007-01-01 12:22:00,"2007-01-01","11:22:00",0,0,0
"684",2007-01-01 12:23:00,"2007-01-01","11:23:00",0,0,0
"685",2007-01-01 12:24:00,"2007-01-01","11:24:00",0,0,0
"686",2007-01-01 12:25:00,"2007-01-01","11:25:00",0,0,0
"687",2007-01-01 12:26:00,"2007-01-01","11:26:00",0,0,0
"688",2007-01-01 12:27:00,"2007-01-01","11:27:00",0,0,0
"689",2007-01-01 12:28:00,"2007-01-01","11:28:00",0,0,0
"690",2007-01-01 12:29:00,"2007-01-01","11:29:00",0,0,0
"691",2007-01-01 12:30:00,"2007-01-01","11:30:00",0,0,0
"692",2007-01-01 12:31:00,"2007-01-01","11:31:00",0,0,0
"693",2007-01-01 12:32:00,"2007-01-01","11:32:00",0,0,0
"694",2007-01-01 12:33:00,"2007-01-01","11:33:00",0,0,0
"695",2007-01-01 12:34:00,"2007-01-01","11:34:00",0,0,0
"696",2007-01-01 12:35:00,"2007-01-01","11:35:00",0,0,0
"697",2007-01-01 12:36:00,"2007-01-01","11:36:00",0,0,0
"698",2007-01-01 12:37:00,"2007-01-01","11:37:00",0,0,0
"699",2007-01-01 12:38:00,"2007-01-01","11:38:00",0,0,0
"700",2007-01-01 12:39:00,"2007-01-01","11:39:00",0,0,0
"701",2007-01-01 12:40:00,"2007-01-01","11:40:00",0,0,0
"702",2007-01-01 12:41:00,"2007-01-01","11:41:00",0,0,0
"703",2007-01-01 12:42:00,"2007-01-01","11:42:00",0,0,0
"704",2007-01-01 12:43:00,"2007-01-01","11:43:00",0,0,0
"705",2007-01-01 12:44:00,"2007-01-01","11:44:00",0,0,0
"706",2007-01-01 12:45:00,"2007-01-01","11:45:00",0,0,0
"707",2007-01-01 12:46:00,"2007-01-01","11:46:00",0,0,0
"708",2007-01-01 12:47:00,"2007-01-01","11:47:00",0,0,0
"709",2007-01-01 12:48:00,"2007-01-01","11:48:00",0,0,0
"710",2007-01-01 12:49:00,"2007-01-01","11:49:00",0,0,0
"711",2007-01-01 12:50:00,"2007-01-01","11:50:00",0,0,0
"712",2007-01-01 12:51:00,"2007-01-01","11:51:00",0,0,0
"713",2007-01-01 12:52:00,"2007-01-01","11:52:00",0,0,0
"714",2007-01-01 12:53:00,"2007-01-01","11:53:00",0,0,0
"715",2007-01-01 12:54:00,"2007-01-01","11:54:00",0,0,0
"716",2007-01-01 12:55:00,"2007-01-01","11:55:00",0,0,0
"717",2007-01-01 12:56:00,"2007-01-01","11:56:00",0,0,0
"718",2007-01-01 12:57:00,"2007-01-01","11:57:00",0,0,0
"719",2007-01-01 12:58:00,"2007-01-01","11:58:00",0,0,0
"720",2007-01-01 12:59:00,"2007-01-01","11:59:00",0,0,0
"721",2007-01-01 13:00:00,"2007-01-01","12:00:00",0,0,0
"722",2007-01-01 13:01:00,"2007-01-01","12:01:00",0,0,0
"723",2007-01-01 13:02:00,"2007-01-01","12:02:00",0,0,0
"724",2007-01-01 13:03:00,"2007-01-01","12:03:00",0,0,0
"725",2007-01-01 13:04:00,"2007-01-01","12:04:00",0,0,0
"726",2007-01-01 13:05:00,"2007-01-01","12:05:00",0,0,0
"727",2007-01-01 13:06:00,"2007-01-01","12:06:00",0,0,0
"728",2007-01-01 13:07:00,"2007-01-01","12:07:00",0,0,0
"729",2007-01-01 13:08:00,"2007-01-01","12:08:00",0,0,0
"730",2007-01-01 13:09:00,"2007-01-01","12:09:00",0,0,0
"731",2007-01-01 13:10:00,"2007-01-01","12:10:00",0,0,0
"732",2007-01-01 13:11:00,"2007-01-01","12:11:00",0,0,0
"733",2007-01-01 13:12:00,"2007-01-01","12:12:00",0,0,0
"734",2007-01-01 13:13:00,"2007-01-01","12:13:00",0,0,0
"735",2007-01-01 13:14:00,"2007-01-01","12:14:00",0,0,0
"736",2007-01-01 13:15:00,"2007-01-01","12:15:00",0,0,0
"737",2007-01-01 13:16:00,"2007-01-01","12:16:00",0,0,0
"738",2007-01-01 13:17:00,"2007-01-01","12:17:00",0,0,0
"739",2007-01-01 13:18:00,"2007-01-01","12:18:00",0,0,0
"740",2007-01-01 13:19:00,"2007-01-01","12:19:00",0,0,0
"741",2007-01-01 13:20:00,"2007-01-01","12:20:00",0,0,0
"742",2007-01-01 13:21:00,"2007-01-01","12:21:00",0,0,0
"743",2007-01-01 13:22:00,"2007-01-01","12:22:00",0,0,0
"744",2007-01-01 13:23:00,"2007-01-01","12:23:00",0,0,0
"745",2007-01-01 13:24:00,"2007-01-01","12:24:00",0,0,0
"746",2007-01-01 13:25:00,"2007-01-01","12:25:00",0,0,0
"747",2007-01-01 13:26:00,"2007-01-01","12:26:00",0,1,0
"748",2007-01-01 13:27:00,"2007-01-01","12:27:00",0,1,0
"749",2007-01-01 13:28:00,"2007-01-01","12:28:00",0,2,0
"750",2007-01-01 13:29:00,"2007-01-01","12:29:00",0,1,0
"751",2007-01-01 13:30:00,"2007-01-01","12:30:00",0,1,0
"752",2007-01-01 13:31:00,"2007-01-01","12:31:00",0,2,0
"753",2007-01-01 13:32:00,"2007-01-01","12:32:00",0,1,0
"754",2007-01-01 13:33:00,"2007-01-01","12:33:00",0,1,0
"755",2007-01-01 13:34:00,"2007-01-01","12:34:00",0,2,0
"756",2007-01-01 13:35:00,"2007-01-01","12:35:00",0,1,0
"757",2007-01-01 13:36:00,"2007-01-01","12:36:00",0,2,0
"758",2007-01-01 13:37:00,"2007-01-01","12:37:00",0,1,0
"759",2007-01-01 13:38:00,"2007-01-01","12:38:00",0,1,0
"760",2007-01-01 13:39:00,"2007-01-01","12:39:00",0,2,0
"761",2007-01-01 13:40:00,"2007-01-01","12:40:00",0,1,0
"762",2007-01-01 13:41:00,"2007-01-01","12:41:00",0,1,0
"763",2007-01-01 13:42:00,"2007-01-01","12:42:00",0,1,0
"764",2007-01-01 13:43:00,"2007-01-01","12:43:00",0,2,0
"765",2007-01-01 13:44:00,"2007-01-01","12:44:00",0,1,0
"766",2007-01-01 13:45:00,"2007-01-01","12:45:00",0,1,0
"767",2007-01-01 13:46:00,"2007-01-01","12:46:00",0,1,0
"768",2007-01-01 13:47:00,"2007-01-01","12:47:00",0,2,0
"769",2007-01-01 13:48:00,"2007-01-01","12:48:00",0,1,0
"770",2007-01-01 13:49:00,"2007-01-01","12:49:00",0,1,0
"771",2007-01-01 13:50:00,"2007-01-01","12:50:00",0,1,0
"772",2007-01-01 13:51:00,"2007-01-01","12:51:00",0,2,0
"773",2007-01-01 13:52:00,"2007-01-01","12:52:00",0,0,0
